Cell14	-91.025284	-594.443848	206.051056	-1137.925903	36.444107	-374.851959	606.840759	605.627319	-102.266876	105.677002	626.152832	-224.792297	280.838501	29.216057	784.882629	765.477600	799.202637	639.654846	534.752625	135.466568	-371.709442	-366.251831	254.662292	86.529503	-571.355774	-568.167786	-327.752930	-412.066345	-1024.190796	100.667793	545.880127	-904.932739
Cell15	-222.647964	-630.524231	474.068909	-1410.422363	-71.853203	-455.313019	892.383362	840.795715	437.879822	86.159950	919.283569	-501.429199	161.734390	-45.948971	1254.472168	1407.678711	685.931885	963.653259	897.794800	338.327515	-699.831665	-522.159973	320.189789	143.668350	-618.553528	-933.607056	-908.970032	-638.927063	-1917.093018	-241.000778	473.286316	-781.216858
Cell16	17.736052	-250.937881	227.833435	-910.356750	37.849117	-176.520294	514.874146	608.569763	360.201935	105.732635	608.470520	-478.449615	-116.423210	-72.694153	854.851562	904.061523	406.369385	615.813599	517.793335	214.835007	-518.589478	-316.618835	98.208481	204.780838	-227.217041	-515.362183	-607.270142	-544.210571	-1258.900757	-338.955902	291.728302	-338.642517
Cell17	20.810085	90.141922	139.750671	-1113.458252	18.633615	-105.489151	583.517334	900.545654	718.018433	243.331436	695.805054	-636.971802	-518.101746	63.656963	934.188416	1119.017212	455.468292	680.885681	490.413574	64.382423	-620.473450	-309.705322	-406.081024	274.155640	192.542206	-621.687012	-622.932922	-727.453430	-1508.479492	-538.799377	219.467117	-279.280182
Cell18	-70.201294	-243.568207	303.143829	-847.234619	-28.160048	-212.905975	591.315735	627.327148	449.504700	60.456982	560.426758	-387.299530	-69.776939	-59.499115	899.861206	983.332886	413.903900	670.541260	620.596191	181.239471	-518.123108	-296.229492	32.139523	130.465347	-226.889206	-554.859070	-685.579102	-624.782715	-1365.121094	-366.506317	259.296661	-354.543457
Cell19	-212.025146	-526.253418	442.563751	-1216.420532	-44.045395	-406.167511	798.804260	781.653625	382.789093	69.662491	808.620239	-512.807007	140.404007	-68.727058	1209.042236	1244.462769	595.712769	884.182495	802.065430	269.556976	-641.871948	-450.113068	338.283203	142.057526	-546.202576	-803.250793	-870.545471	-631.075317	-1737.959229	-293.473969	406.409576	-649.989929
Cell20	-68.853630	-293.139404	382.400757	-1001.946228	-13.404737	-225.812164	673.014038	694.227844	575.606201	5.506145	664.437744	-459.638062	-90.261803	-101.773407	1116.332642	1275.686279	439.276184	853.781067	732.668335	264.179688	-669.510498	-345.665375	126.628677	174.608658	-298.159180	-707.168091	-911.137146	-711.750549	-1750.345215	-419.864624	302.879883	-420.181274
Cell21	73.607475	-527.589783	402.221252	-1594.195557	-0.610365	-355.111572	1012.522400	1103.031372	692.559937	160.117508	968.454102	-709.915222	-154.970459	-111.740997	1485.347778	1657.130249	847.431763	1176.213379	972.354431	366.088623	-901.387085	-542.967468	42.030098	323.704468	-395.712158	-952.310364	-1038.276001	-1026.595947	-2261.938232	-575.302246	551.529846	-630.574890
Cell22	-83.132988	-26.568233	292.235657	-1112.744751	-66.187263	-116.640900	781.796021	930.828003	778.819946	128.262756	724.560303	-579.143188	-317.694794	-36.576874	1114.494751	1264.353882	501.161133	811.830627	637.064331	145.371826	-673.858276	-340.090179	-213.261703	184.694672	-30.042110	-696.826843	-828.749573	-851.181763	-1745.447144	-599.676392	264.697266	-371.732819
Cell23	-128.833435	-674.433411	476.185608	-1645.047485	-60.846222	-499.110901	1027.687744	970.594055	341.571014	128.436066	974.319275	-516.232910	204.679214	-11.434934	1422.432739	1443.950317	922.368469	1120.409058	942.727905	310.566833	-782.626892	-539.576965	308.495880	151.764313	-691.962402	-881.689331	-859.156006	-801.921021	-1992.156982	-292.061707	595.247925	-923.940796
Cell24	33.375443	-1078.390625	498.714050	-1617.877808	326.907532	-659.661987	868.925842	1123.053101	618.490784	-47.238667	1022.501038	-966.300110	73.997513	-248.217697	2005.542725	2188.804443	792.067322	1471.227905	1199.925537	357.440643	-1103.791260	-672.085876	841.961792	351.635803	-726.358826	-1409.046875	-1462.524170	-853.204224	-2916.078857	-282.788177	446.646057	-864.422424
Cell25	-106.101936	-156.952988	244.237305	-943.607239	-80.735672	-140.669342	691.813354	774.583984	483.392181	85.892029	591.412903	-428.533539	-96.223412	-60.232613	938.883423	953.255859	479.611603	662.089905	574.157959	196.976837	-538.173645	-302.532928	-53.675766	130.409256	-172.410278	-523.041809	-652.221741	-662.109009	-1355.422852	-461.281586	293.951355	-361.089539
Cell26	-0.958278	-229.569763	391.388489	-1295.590698	22.179388	-238.708267	785.796875	897.867249	729.858337	142.609039	841.666748	-614.192017	-275.265961	-47.660427	1250.694580	1448.846313	561.083984	957.346375	828.796143	270.556702	-781.787231	-411.559601	-90.585632	252.336044	-203.364548	-793.606567	-955.682556	-924.738464	-1988.660034	-560.121826	380.532928	-474.350525
Cell27	-101.733047	-161.298050	329.069702	-1014.978638	-94.047691	-214.534103	674.972656	662.541748	494.316071	111.481445	666.761475	-372.703491	-96.911293	22.852976	905.539673	991.473267	455.468536	658.088989	619.346619	220.172821	-549.397217	-319.500122	-49.542816	130.557022	-216.491013	-527.349243	-659.639526	-652.919067	-1403.824707	-442.306122	272.404358	-377.050751
Cell28	-101.351669	-776.291565	408.409546	-1379.437622	90.126907	-437.044800	759.276062	819.965271	368.199219	61.709270	880.763733	-599.858154	150.688126	-139.654755	1271.763794	1403.960327	671.843994	1008.030762	815.741455	330.203522	-715.741821	-526.700073	494.688599	166.094620	-629.696838	-967.464111	-907.725037	-559.307800	-1883.715332	-123.976967	451.761230	-796.350647
Cell29	-109.691505	-412.228821	317.445282	-978.109924	-23.386545	-281.192139	598.686707	591.464539	282.260895	71.445580	638.443359	-398.587646	100.388260	-63.933712	880.514343	917.447388	469.668091	669.859802	584.487000	224.526474	-490.383545	-355.155426	255.270218	89.205109	-411.074310	-591.331360	-621.114746	-465.935669	-1283.418579	-203.048553	311.583435	-497.783417
Cell30	-12.138654	-470.688019	262.048676	-918.463684	61.587551	-293.964050	544.059204	603.986267	279.398590	41.190159	595.376831	-506.221893	37.908203	-114.125671	996.270081	1020.532776	435.570831	726.516663	596.349731	215.451309	-561.584473	-349.889618	336.631958	201.821091	-390.959106	-643.877380	-692.242065	-469.230499	-1401.689331	-211.552917	316.621094	-446.509308
Cell31	113.510124	329.170227	44.554516	-1271.054199	145.141495	-113.925537	461.462830	1039.325195	867.475708	475.129181	779.459351	-874.615417	-845.008240	170.977112	997.384766	1182.533569	406.625366	721.836487	451.890228	-75.995461	-763.873779	-321.814758	-673.233948	416.285126	504.702148	-627.358215	-661.676208	-673.348083	-1574.821411	-665.247742	102.551300	-194.259125
Cell32	-12.682631	240.487198	146.346405	-1387.999390	29.129751	-146.649750	634.877991	1124.319702	881.669128	403.997101	885.236877	-834.360168	-714.070923	155.377441	1092.244629	1285.766113	472.279541	763.609131	537.358154	-1.377518	-767.069153	-378.180847	-555.293213	348.694946	353.572479	-710.377380	-740.303162	-757.754517	-1752.551636	-680.780334	160.477646	-285.977936
Cell33	-258.371857	-438.194397	481.338501	-1117.573120	-100.357391	-379.824310	793.010986	740.964050	476.932861	33.556446	763.072632	-423.125977	130.717484	-45.869267	1156.023315	1247.852051	503.044434	849.584961	809.824402	280.240692	-629.864624	-421.304993	256.776489	97.070930	-504.922668	-784.991821	-898.040894	-619.198120	-1736.937378	-342.161530	336.055267	-569.677673
Cell34	208.359955	897.042908	27.908703	-1687.312256	324.812622	-214.859329	265.664978	1335.366333	1192.806519	1028.599121	1075.318237	-1410.122314	-1581.366699	464.484619	1101.890381	1239.305420	262.529907	848.562988	375.993744	-626.533997	-985.202087	-425.823334	-1295.841553	718.293884	1305.926270	-684.036560	-882.217102	-674.202393	-1745.817505	-762.706665	-113.938766	-179.540497
Cell35	-265.041138	-359.701874	482.095276	-1036.498169	-15.846098	-287.124146	825.719910	921.083984	494.514496	-18.810553	736.256042	-655.153381	42.859215	-194.438385	1475.673950	1315.377075	462.833466	980.952393	867.211182	229.480469	-756.823425	-348.754791	387.906189	94.532784	-475.541046	-743.045654	-1042.791138	-781.599365	-1914.126099	-498.058716	262.514374	-540.758423
Cell36	58.055435	151.181961	159.394089	-1114.801880	9.041456	-116.569511	571.960266	832.951111	758.614197	259.377533	703.733459	-600.018738	-527.291565	132.042725	925.290466	1116.186890	425.304810	676.317810	487.780548	43.818161	-642.536072	-309.672150	-427.010834	266.549164	206.028381	-563.859558	-651.872009	-706.854919	-1499.631226	-594.429504	171.546829	-234.912979
Cell37	-273.474731	-335.715149	632.286865	-1363.950684	-70.641953	-384.484802	1018.775085	1088.555298	698.640320	25.361979	970.647644	-735.346680	30.767166	-164.020370	1742.449707	1701.465454	588.705261	1177.150391	1034.126465	297.996887	-934.998230	-497.794037	364.443695	210.475769	-543.693054	-901.894287	-1311.180054	-1039.760742	-2432.297119	-750.591492	361.476074	-530.954468
Cell38	-145.537018	-696.060120	192.360413	-1339.544434	11.550577	-397.693878	719.447388	720.745911	-191.190338	116.206825	718.323120	-217.570724	367.451843	27.668102	837.128235	837.024475	1007.761230	702.713867	586.210083	155.553894	-398.224731	-426.799225	281.007507	93.717690	-662.170227	-640.062134	-335.305786	-447.093292	-1111.127075	163.039673	669.626160	-1108.865356
Cell39	35.076492	-517.239807	237.914444	-953.683044	141.673782	-294.687561	518.344604	653.359375	271.970001	32.357738	614.881897	-573.561951	-2.642524	-152.353699	1084.367310	1095.934082	442.140442	763.630127	624.297791	225.682846	-614.063232	-367.038239	403.930481	226.561691	-387.205078	-703.639038	-728.221130	-497.651154	-1496.802490	-195.977890	317.482361	-461.866699
Cell40	8.914027	-357.348022	312.173859	-1131.468262	-23.914335	-237.457306	711.587708	714.068359	540.941406	94.499718	704.843811	-418.327240	-141.475021	-30.412495	991.759277	1169.541382	554.521912	799.543335	712.610718	284.685394	-623.408936	-369.631104	-38.499214	187.931290	-241.655167	-686.702698	-751.873291	-707.653259	-1598.714233	-360.825317	379.383820	-489.349426
Cell41	-80.885315	-457.922607	300.104370	-939.966125	18.498087	-306.490662	567.085449	571.112427	320.448090	51.365871	611.196106	-421.928864	48.034691	-59.577267	917.167358	1011.278931	441.153992	699.038208	611.429077	243.417999	-525.591553	-343.860046	250.039825	151.608505	-391.662384	-657.318115	-667.519714	-451.264740	-1368.370850	-171.285324	316.133209	-507.538055
Cell42	-56.119919	-326.178192	301.318024	-1062.497192	-32.039398	-269.034973	666.990234	689.870422	390.148315	117.075233	681.233215	-436.507660	-60.705765	-29.930927	966.969421	1016.363953	488.389008	706.260315	659.069946	249.245071	-555.179260	-354.098022	60.247932	169.888733	-300.640289	-614.904602	-646.034485	-613.329651	-1419.469238	-339.690125	367.477325	-463.884155
Cell43	-61.678085	-164.098022	293.685577	-891.292847	-29.300644	-195.473938	615.368591	678.272278	493.878326	84.969482	582.306458	-430.722839	-135.267883	-36.506134	947.517639	979.475647	413.098358	680.885315	600.891724	156.113541	-541.207214	-287.045715	-18.898228	157.396957	-169.764160	-531.367737	-679.209717	-673.681274	-1384.382446	-445.455688	249.238815	-335.771332
Cell44	-76.549988	-323.039246	199.545090	-720.096497	-13.930082	-197.144196	451.689178	487.646027	142.400742	53.946354	451.911407	-317.332916	80.556641	-81.766212	666.533997	651.733093	386.695587	495.214600	407.598053	152.316055	-346.226776	-260.259918	211.630890	92.824318	-310.806061	-433.521362	-428.112457	-345.379578	-917.340088	-140.460205	266.238159	-386.493073
Cell45	-114.122452	-164.170227	406.413940	-1273.377686	-43.909512	-233.479645	829.135254	939.145630	754.014282	147.654709	843.783630	-598.925476	-277.826385	-36.098164	1241.958740	1440.871338	536.136536	909.658325	832.210388	241.737549	-753.854248	-404.987427	-127.933022	253.179123	-174.332245	-815.189819	-966.438171	-908.563904	-1984.303955	-609.159180	376.080719	-466.882538
Cell46	-88.507561	-605.596680	369.458221	-1303.633301	-0.621222	-373.776886	804.473083	843.615356	305.254730	98.797600	824.837646	-591.618530	127.638412	-141.313507	1224.185791	1232.872070	663.637329	923.498657	767.852966	280.058228	-658.883667	-482.365845	382.455536	169.289795	-557.108032	-808.983704	-792.321533	-618.067871	-1726.590454	-246.367279	469.762360	-691.115540
Cell47	-132.994110	-452.608276	375.104492	-1208.650269	-87.781815	-314.001526	799.828979	802.184326	382.166595	98.923630	767.465454	-454.272919	94.261749	-73.390686	1052.942871	1085.980835	646.513733	813.903748	717.575684	245.010208	-564.622437	-434.544708	185.211304	121.608658	-436.341125	-690.059570	-725.413513	-662.959412	-1530.936646	-332.990845	396.109741	-591.222168
Cell48	-7.771523	-194.326462	305.915161	-980.158630	-0.899369	-173.791840	624.470520	707.087952	626.104309	75.705864	630.842346	-451.487122	-208.753769	-56.753151	955.719604	1161.629639	468.978912	755.410889	638.525635	205.240128	-597.165405	-312.446594	-78.175949	184.350204	-138.339264	-644.047363	-788.484314	-741.818176	-1578.507935	-435.794128	269.901581	-366.287659
Cell49	61.264202	-579.862122	270.450928	-1249.827393	34.696793	-342.191925	713.743713	784.689941	300.325317	156.470566	742.501587	-504.755859	25.756889	-72.813843	986.776367	1072.310181	749.265015	833.367981	695.429565	181.577805	-557.255676	-444.860046	124.723755	200.657272	-381.616547	-717.682861	-618.995300	-649.948853	-1456.651123	-227.015167	481.100403	-654.966187
Cell50	-88.455948	-650.095642	467.850677	-1333.600220	52.161839	-455.629395	794.890442	753.088135	543.117493	38.897289	864.855103	-538.713623	54.347626	-40.402126	1338.733276	1496.775879	604.199890	1039.868774	911.763672	332.877045	-774.811035	-482.093292	331.851715	158.765228	-518.629517	-927.122375	-989.941833	-692.258301	-2019.194336	-245.014145	379.429413	-723.906738
Cell51	-204.702621	-535.272217	472.168976	-1269.810303	-54.896423	-411.579285	820.693665	792.690735	483.546783	49.371220	869.613403	-538.394287	95.071617	-55.324947	1271.257446	1369.343506	552.747131	924.289551	861.335754	323.986786	-705.139832	-466.928772	330.783112	152.552536	-530.681030	-875.496338	-972.491150	-652.144958	-1891.387695	-307.022797	368.970978	-639.739563
Cell52	-209.005997	-550.039246	486.238068	-1218.061157	-22.532385	-445.456573	773.054382	732.237732	438.490631	52.514927	829.363770	-497.054474	149.229050	-49.929897	1246.261108	1334.749756	542.696228	912.406799	841.324097	287.953796	-695.259216	-460.580322	369.690155	120.831116	-570.902100	-848.763489	-922.329895	-601.714233	-1845.542603	-278.958618	361.458984	-635.461487
Cell53	-202.721725	-570.563538	405.710388	-1262.729370	-51.537872	-445.867462	796.939697	761.286499	231.403198	99.329071	783.834839	-361.186615	261.614838	-3.794072	1058.113159	1113.522827	752.078857	826.326599	766.145813	184.003494	-534.548645	-460.545319	274.436493	84.571991	-599.101807	-753.061340	-689.685120	-608.314148	-1537.009644	-165.394455	474.188660	-800.878967
Cell54	292.491455	1161.623413	47.211971	-1941.644165	410.540466	-271.301666	245.836838	1535.260864	1394.285034	1286.464233	1235.585693	-1697.666870	-1947.006104	588.827698	1230.069336	1359.004395	263.966583	971.355042	385.453247	-856.740234	-1115.943970	-491.012878	-1619.892090	897.003113	1677.773438	-751.766785	-1042.393066	-781.070740	-1957.227539	-863.841309	-170.529404	-220.137375
Cell55	-282.561066	-404.822479	562.765015	-899.244873	32.885239	-320.348145	738.206787	802.720825	476.475952	-86.670204	628.868774	-605.070862	124.746429	-263.759552	1458.128174	1392.033203	428.455536	1038.615112	858.461670	240.465363	-777.716248	-299.639374	523.770996	99.440582	-582.311340	-800.288574	-1084.390381	-703.040222	-1999.053101	-469.543182	225.984161	-501.976807
Cell56	165.416367	668.403015	23.396496	-1677.371338	279.135925	-186.687546	369.867096	1323.119751	1168.649658	832.636780	1054.359863	-1277.932495	-1360.538818	358.572723	1191.893188	1425.057129	331.244080	872.125610	474.680969	-327.052216	-998.052002	-421.494110	-1071.819458	639.207520	968.146667	-776.654175	-835.695679	-697.253418	-1894.661987	-813.984192	-21.875723	-172.108459
Cell57	115.455505	431.978577	54.566372	-1469.782593	155.616592	-157.202377	512.601562	1168.594238	979.429993	583.125854	901.470825	-990.378540	-1002.962402	265.485291	1141.391724	1329.729004	428.448120	804.570923	504.472900	-140.861954	-895.210938	-359.143860	-793.541931	474.395203	622.839355	-675.582520	-712.757935	-728.555725	-1779.964844	-765.609802	78.319977	-208.134552
Cell58	-62.570675	-1002.640503	264.411255	-1882.601196	33.275246	-530.671692	1053.246338	1137.951416	-67.416855	165.444870	1026.890137	-537.840332	367.794220	-93.247215	1340.063232	1342.965088	1346.459595	1093.521484	863.489685	249.679932	-636.036194	-640.852234	424.814911	258.228455	-837.691772	-998.718750	-637.775085	-743.085999	-1813.033569	46.441399	910.920471	-1372.468628
Cell59	11.775338	-396.257080	151.996246	-1103.414429	-61.813831	-163.161667	650.643555	648.567505	197.399521	129.717255	606.302490	-298.325989	-19.474216	-18.365902	711.663940	788.853943	644.107788	622.632202	516.396179	242.483383	-447.260559	-336.131012	-47.260742	160.056122	-264.219635	-527.324280	-382.180023	-486.273376	-1066.994629	-157.798798	489.644867	-597.306824
Cell60	-35.190369	-587.983093	447.995239	-1566.909424	-47.713501	-374.577972	1000.953125	980.729248	589.809204	109.265434	984.618774	-600.860657	2.693650	-87.125641	1414.788452	1538.145020	795.158264	1105.038330	949.759583	392.541748	-838.907593	-543.047607	179.646393	208.643921	-510.303223	-921.826416	-1009.884583	-887.710266	-2119.369141	-438.671173	515.356750	-708.830200
Cell61	124.159439	545.691101	8.259778	-1265.732056	183.911758	-153.492859	327.404846	1033.617432	932.440735	619.232727	789.003540	-974.542297	-1040.134033	300.564880	946.586487	1094.667114	269.266052	692.084595	356.315552	-292.194366	-791.362305	-300.955078	-841.826477	477.153168	770.951355	-572.916748	-642.848816	-550.959167	-1466.621460	-677.962891	-42.464985	-112.354416
Cell62	-188.513382	-582.816833	417.944763	-1134.085449	13.953455	-399.507141	752.456238	771.790710	411.649261	20.619562	746.445557	-546.672546	86.569031	-103.538979	1272.262207	1343.132690	538.878235	939.706543	827.480957	280.301727	-710.525269	-414.567139	382.842560	165.790695	-523.541931	-844.197693	-913.648254	-584.411011	-1846.910767	-244.935501	378.014465	-656.000916
Cell63	129.414688	498.597046	8.526120	-1364.605957	177.545120	-160.143448	403.330017	1102.220093	957.069641	596.002136	826.748657	-987.204224	-1054.781006	296.898590	1052.341797	1223.927979	339.515533	750.561951	419.683868	-195.947556	-850.778381	-305.168854	-839.352295	503.383514	714.571777	-636.491455	-645.265137	-617.551270	-1623.308716	-724.227844	11.560328	-155.399445
Cell64	-95.207886	-452.500946	355.738129	-1032.815063	-22.725409	-320.148834	667.336609	628.263367	392.207794	35.081142	649.452393	-384.281982	65.669502	-40.780880	1017.852173	1098.659790	512.867310	804.670105	682.681213	242.456955	-581.267029	-360.750580	204.550034	115.757988	-415.110809	-665.195007	-723.360107	-554.742126	-1489.112183	-244.999756	328.761780	-542.189758
Cell65	-15.565241	-350.437836	165.154831	-717.402161	2.316686	-176.307831	436.858063	488.284882	156.274048	53.529144	425.917603	-313.084930	52.964550	-101.598434	635.961548	672.949219	425.781799	510.604919	396.334808	143.534821	-349.597931	-262.770630	175.885223	121.049904	-283.228455	-439.965271	-411.767426	-353.057007	-911.734924	-135.438217	282.638184	-376.937378
Cell66	-139.000427	-698.440857	299.246613	-1168.819214	63.088039	-470.620026	639.105835	662.118164	47.413452	102.984695	700.390381	-342.382660	287.649506	-9.956746	915.989197	989.282959	732.879456	738.089417	659.852600	160.059586	-453.265839	-439.294342	371.642853	118.403610	-639.191284	-760.259644	-536.338989	-417.652435	-1341.321411	64.331367	527.900146	-876.929810
Cell67	-176.430527	-690.862915	174.962769	-1413.865112	14.230505	-421.412445	762.162659	729.563477	-313.946442	135.062439	732.158997	-149.564224	406.203064	85.212723	879.843323	808.206177	1089.727295	699.331055	622.578247	140.147324	-402.228699	-414.583923	249.508087	83.215340	-706.973816	-604.178040	-247.592743	-483.147552	-1084.605957	221.966827	751.542236	-1248.725586
Cell68	23.614355	205.998322	59.808338	-944.069641	53.552528	-99.983246	382.630371	756.430359	585.744507	323.511414	580.455078	-601.951355	-558.094238	139.661041	734.544678	816.968689	308.420746	508.987854	329.845398	-38.840866	-532.427551	-231.211136	-439.146576	275.015198	320.722839	-454.001648	-448.977325	-485.583191	-1121.374878	-456.716278	79.311295	-172.839844
Cell69	163.355637	525.707886	82.464005	-1620.260010	217.048019	-221.483978	490.176666	1274.976196	1163.574829	684.716858	1043.762085	-1157.504028	-1152.955566	317.445435	1234.354980	1474.508423	408.758728	877.133850	550.573730	-217.218033	-968.269653	-420.070312	-916.577576	544.989563	752.021118	-780.772827	-842.916626	-788.785461	-1967.412109	-872.313293	3.181963	-194.435242
Cell70	-95.858513	-501.638702	188.465057	-1184.293701	-58.309700	-285.040131	698.437622	681.062012	8.143332	113.452072	666.426086	-269.921448	189.719559	0.495601	805.028503	787.453064	768.335876	628.689331	563.855591	196.496658	-396.497986	-383.986359	144.486908	120.683235	-470.433075	-563.959656	-374.375702	-472.445404	-1096.760254	-36.661530	550.130127	-819.006165
Cell71	-229.210785	-421.695068	552.309326	-1381.399780	-81.880333	-370.378174	1012.812866	1066.466919	650.450928	38.630215	925.981079	-659.870544	-0.595657	-172.265671	1607.978394	1650.013672	642.197510	1126.486450	1023.780273	340.965302	-862.706726	-494.160492	262.197266	224.029449	-509.972534	-937.786926	-1195.563599	-977.400635	-2324.898682	-626.402100	454.926300	-607.633606
Cell72	-268.094574	-436.223511	501.399536	-1102.680298	-53.404335	-354.750977	831.086853	841.635315	407.935272	29.444521	717.704163	-478.211334	154.120239	-136.056732	1326.260742	1273.720459	587.870667	959.386719	864.639465	196.021500	-689.879639	-393.869568	314.042328	87.031822	-545.140503	-724.032349	-913.843140	-746.643616	-1779.913574	-427.877319	342.982300	-599.189148
Cell73	-30.639847	-463.934387	203.948090	-1125.705688	-41.556301	-271.019043	641.939087	581.359558	56.812878	114.302452	632.097595	-225.486679	180.173813	33.880764	731.818298	744.932861	726.092102	616.631409	531.258972	161.769714	-397.548126	-365.263885	103.778450	84.268059	-428.726807	-499.156921	-364.228485	-464.754608	-1029.035034	-60.627411	485.845276	-731.126587
Cell74	-104.117279	-479.538513	411.264923	-1224.940186	-30.095358	-331.569824	822.125305	844.495117	549.669617	46.929592	809.832031	-572.178894	-28.138199	-106.343246	1270.594727	1378.655396	566.731689	957.589783	853.155029	308.069427	-714.842651	-445.296478	206.608353	227.044022	-412.008301	-869.331177	-984.549622	-756.971436	-1904.024902	-394.257721	421.257874	-571.751282
Cell75	-97.366371	-649.565613	277.276978	-1375.252808	-31.479223	-375.670074	811.357361	806.437317	107.322227	118.293114	788.819824	-354.489044	206.032318	-18.832409	1013.756836	1065.544678	880.973633	824.995789	722.841553	218.190048	-524.743896	-466.370453	202.781342	144.268539	-576.057068	-734.746643	-555.101318	-582.131714	-1431.424194	-60.836136	607.522705	-939.646606
